subjID,condition,trial,effort_level,rating,ratingRT,effort_time,steps_req,sex,age,frustration_raw,frustration_adjusted,raw_overall,adjusted_overall,effort_trials,rel_liking,rel_value,rel_wanting
50,Value,4,Low,1,1.844,16.19375120010227,30,NA,NA,0,0,165,43,31,More,Neither,More
50,Value,5,High,4,2.862,135.66743870009668,270,NA,NA,0,0,165,43,254,More,Neither,More
50,Value,6,Medium,2,7.032,48.768419299973175,100,NA,NA,0,0,165,43,100,More,Neither,More
50,Value,7,High,4,2.08,125.97125359997152,270,NA,NA,0,0,165,43,258,More,Neither,More
50,Value,8,Medium,1,1.213,48.334258400136605,100,NA,NA,0,0,165,43,94,More,Neither,More
50,Value,9,Low,1,2.872,17.288375200005248,30,NA,NA,0,0,165,43,29,More,Neither,More
50,Value,10,Medium,2,3.162,63.89348309999332,100,NA,NA,0,0,165,43,102,More,Neither,More
50,Value,11,Low,1,1.608,14.660990700125694,30,NA,NA,0,0,165,43,30,More,Neither,More
50,Value,12,High,3,1.472,128.8125288998708,270,NA,NA,0,0,165,43,267,More,Neither,More
50,Value,13,Medium,1,2.581,47.63992499979213,100,NA,NA,0,0,165,43,99,More,Neither,More
50,Value,14,High,4,2.49,129.25178720010445,270,NA,NA,0,0,165,43,254,More,Neither,More
50,Value,15,Low,1,1.953,22.783260999945924,30,NA,NA,0,0,165,43,46,More,Neither,More
50,Value,16,High,4,2.686,131.2629402000457,270,NA,NA,0,0,165,43,265,More,Neither,More
50,Value,17,Low,1,1.848,13.791686600074172,30,NA,NA,0,0,165,43,30,More,Neither,More
50,Value,18,Medium,2,4.254,45.185045699821785,100,NA,NA,0,0,165,43,100,More,Neither,More
51,Value,1,Low,4,4.779,18.835573999909684,30,NA,NA,55,0,365,65.66666666666667,35,More,More,More
51,Value,2,Medium,4,4.556,48.63589020003565,100,NA,NA,55,0,365,65.66666666666667,103,More,More,More
51,Value,3,High,5,2.594,132.9640774000436,270,NA,NA,55,0,365,65.66666666666667,275,More,More,More
51,Value,4,Low,2,3.454,19.16097670001909,30,NA,NA,55,0,365,65.66666666666667,33,More,More,More
51,Value,5,High,5,2.739,143.03077509999275,270,NA,NA,55,0,365,65.66666666666667,273,More,More,More
51,Value,6,Medium,3,0.898,48.81485880003311,100,NA,NA,55,0,365,65.66666666666667,103,More,More,More
51,Value,7,High,4,3.045,127.9658542999532,270,NA,NA,55,0,365,65.66666666666667,271,More,More,More
51,Value,8,Medium,3,10.393,104.88771359995008,100,NA,NA,55,0,365,65.66666666666667,103,More,More,More
51,Value,9,Low,3,2.453,48.50885499990545,30,NA,NA,55,0,365,65.66666666666667,36,More,More,More
51,Value,10,Medium,2,4.043,15.19446779997088,100,NA,NA,55,0,365,65.66666666666667,104,More,More,More
51,Value,11,Low,4,2.777,127.93821370019576,30,NA,NA,55,0,365,65.66666666666667,33,More,More,More
51,Value,12,High,3,1.119,54.0387585000135,270,NA,NA,55,0,365,65.66666666666667,274,More,More,More
51,Value,13,Medium,5,2.295,149.66663460014388,100,NA,NA,55,0,365,65.66666666666667,104,More,More,More
51,Value,14,High,1,6.493,22.948306400096044,270,NA,NA,55,0,365,65.66666666666667,275,More,More,More
51,Value,15,Low,3,2.385,126.97010840009898,30,NA,NA,55,0,365,65.66666666666667,34,More,More,More
51,Value,16,High,1,3.243,17.395473799901083,270,NA,NA,55,0,365,65.66666666666667,273,More,More,More
51,Value,17,Low,2,2.003,58.30828190012835,30,NA,NA,55,0,365,65.66666666666667,31,More,More,More
51,Value,18,Medium,3,10.183,54.92368869995698,100,NA,NA,55,0,365,65.66666666666667,103,More,More,More
52,Wanting,1,Low,2,5.584,20.301088200183585,30,Male,25,45,0,360,71.33333333333333,37,More,Neither,More
52,Wanting,2,Medium,3,7.507,51.97261280007661,100,Male,25,45,0,360,71.33333333333333,100,More,Neither,More
52,Wanting,3,High,2,4.741,137.7913295999169,270,Male,25,45,0,360,71.33333333333333,276,More,Neither,More
52,Wanting,4,Low,3,6.362,20.884161799913272,30,Male,25,45,0,360,71.33333333333333,31,More,Neither,More
52,Wanting,5,High,4,2.015,113.55695100012235,270,Male,25,45,0,360,71.33333333333333,273,More,Neither,More
52,Wanting,6,Medium,3,2.382,53.6652791001834,100,Male,25,45,0,360,71.33333333333333,101,More,Neither,More
52,Wanting,7,High,4,3.512,137.2797567001544,270,Male,25,45,0,360,71.33333333333333,278,More,Neither,More
52,Wanting,8,Medium,4,3.172,53.907441900111735,100,Male,25,45,0,360,71.33333333333333,101,More,Neither,More
52,Wanting,9,Low,4,3.213,19.447250100085512,30,Male,25,45,0,360,71.33333333333333,32,More,Neither,More
52,Wanting,10,Medium,5,2.304,49.79091740003787,100,Male,25,45,0,360,71.33333333333333,102,More,Neither,More
52,Wanting,11,Low,3,1.395,22.11753340018913,30,Male,25,45,0,360,71.33333333333333,34,More,Neither,More
52,Wanting,12,High,2,3.733,130.1900241000112,270,Male,25,45,0,360,71.33333333333333,276,More,Neither,More
52,Wanting,13,Medium,4,3.729,57.81148610007949,100,Male,25,45,0,360,71.33333333333333,103,More,Neither,More
52,Wanting,14,High,4,2.07,89.53019109996967,270,Male,25,45,0,360,71.33333333333333,154,More,Neither,More
52,Wanting,15,Low,2,2.78,22.2591222000774,30,Male,25,45,0,360,71.33333333333333,37,More,Neither,More
52,Wanting,16,High,5,3.916,133.2268206998706,270,Male,25,45,0,360,71.33333333333333,274,More,Neither,More
52,Wanting,17,Low,2,5.289,24.255578600103036,30,Male,25,45,0,360,71.33333333333333,33,More,Neither,More
52,Wanting,18,Medium,2,2.585,55.44375910004601,100,Male,25,45,0,360,71.33333333333333,102,More,Neither,More
54,Value,1,Low,2,5.748,19.36890530004166,30,NA,NA,85,170,455,94,33,More,More,More
54,Value,2,Medium,3,5.163,70.12640059995465,100,NA,NA,85,170,455,94,103,More,More,More
54,Value,3,High,4,7.531,238.53980619995855,270,NA,NA,85,170,455,94,285,More,More,More
54,Value,4,Low,2,13.48,32.5958222001791,30,NA,NA,85,170,455,94,46,More,More,More
54,Value,5,High,5,3.592,228.02744970005008,270,NA,NA,85,170,455,94,276,More,More,More
54,Value,6,Medium,4,2.019,65.9708457000088,100,NA,NA,85,170,455,94,111,More,More,More
54,Value,7,High,5,2.374,198.31127239996567,270,NA,NA,85,170,455,94,306,More,More,More
54,Value,8,Medium,4,19.852,95.35692430008204,100,NA,NA,85,170,455,94,142,More,More,More
54,Value,9,Low,3,2.064,26.24096369999461,30,NA,NA,85,170,455,94,39,More,More,More
54,Value,10,Medium,5,3.465,81.54782009986229,100,NA,NA,85,170,455,94,118,More,More,More
54,Value,11,Low,5,6.526,46.26876190002076,30,NA,NA,85,170,455,94,65,More,More,More
54,Value,12,High,5,1.5,251.2422183000017,270,NA,NA,85,170,455,94,274,More,More,More
54,Value,13,Medium,5,3.116,105.57019320013931,100,NA,NA,85,170,455,94,112,More,More,More
54,Value,14,High,5,6.063,249.3091866998002,270,NA,NA,85,170,455,94,275,More,More,More
54,Value,15,Low,5,2.04,30.365743099944662,30,NA,NA,85,170,455,94,42,More,More,More
54,Value,16,High,5,6.328,322.7781425998546,270,NA,NA,85,170,455,94,275,More,More,More
54,Value,17,Low,5,57.603,34.953801499912515,30,NA,NA,85,170,455,94,111,More,More,More
54,Value,18,Medium,5,2.556,54.913482799893245,100,NA,NA,85,170,455,94,106,More,More,More
55,Value,1,Low,3,1.18,30.9482771998737,30,NA,NA,50,0,355,66.33333333333333,68,More,More,More
55,Value,2,Medium,3,1.681,65.50465560005978,100,NA,NA,50,0,355,66.33333333333333,142,More,More,More
55,Value,3,High,5,2.038,132.83629180002026,270,NA,NA,50,0,355,66.33333333333333,281,More,More,More
55,Value,4,Low,2,2.777,18.41925760009326,30,NA,NA,50,0,355,66.33333333333333,38,More,More,More
55,Value,5,High,4,1.489,118.45904140011407,270,NA,NA,50,0,355,66.33333333333333,272,More,More,More
55,Value,6,Medium,3,1.223,47.382053500041366,100,NA,NA,50,0,355,66.33333333333333,109,More,More,More
55,Value,7,High,4,1.406,115.72893930017015,270,NA,NA,50,0,355,66.33333333333333,273,More,More,More
55,Value,8,Medium,1,2.379,42.83640220016241,100,NA,NA,50,0,355,66.33333333333333,103,More,More,More
55,Value,9,Low,1,1.032,16.634467599913478,30,NA,NA,50,0,355,66.33333333333333,33,More,More,More
55,Value,10,Medium,2,1.21,41.421365900198,100,NA,NA,50,0,355,66.33333333333333,103,More,More,More
55,Value,11,Low,1,0.747,22.584193099988624,30,NA,NA,50,0,355,66.33333333333333,53,More,More,More
55,Value,12,High,5,1.412,118.58868020004591,270,NA,NA,50,0,355,66.33333333333333,295,More,More,More
55,Value,13,Medium,4,2.096,69.20409070001915,100,NA,NA,50,0,355,66.33333333333333,168,More,More,More
55,Value,14,High,5,0.757,109.92611070000568,270,NA,NA,50,0,355,66.33333333333333,273,More,More,More
55,Value,15,Low,1,1.028,18.2918451000005,30,NA,NA,50,0,355,66.33333333333333,42,More,More,More
55,Value,16,High,5,1.127,116.0192631999962,270,NA,NA,50,0,355,66.33333333333333,295,More,More,More
55,Value,17,Low,1,0.81,20.540359400212765,30,NA,NA,50,0,355,66.33333333333333,43,More,More,More
55,Value,18,Medium,2,1.099,39.87015790003352,100,NA,NA,50,0,355,66.33333333333333,109,More,More,More
56,Liking,1,Low,4,8.944,20.28426399989985,30,NA,NA,30,30,295,61,32,More,More,Neither
56,Liking,2,Medium,3,12.503,48.96492630010471,100,NA,NA,30,30,295,61,104,More,More,Neither
56,Liking,3,High,4,5.204,135.15996830002405,270,NA,NA,30,30,295,61,276,More,More,Neither
56,Liking,4,Low,2,3.416,21.188865199917927,30,NA,NA,30,30,295,61,35,More,More,Neither
56,Liking,5,High,2,12.907,135.8971525998786,270,NA,NA,30,30,295,61,275,More,More,Neither
56,Liking,6,Medium,2,4.675,59.361110999947414,100,NA,NA,30,30,295,61,102,More,More,Neither
56,Liking,7,High,1,4.433,130.67049899999984,270,NA,NA,30,30,295,61,275,More,More,Neither
56,Liking,8,Medium,1,2.814,47.76408330001868,100,NA,NA,30,30,295,61,103,More,More,Neither
56,Liking,9,Low,5,4.544,15.254206100013109,30,NA,NA,30,30,295,61,35,More,More,Neither
56,Liking,10,Medium,4,7.026,50.9115653000772,100,NA,NA,30,30,295,61,103,More,More,Neither
56,Liking,11,Low,2,6.679,19.268783800071105,30,NA,NA,30,30,295,61,38,More,More,Neither
56,Liking,12,High,1,2.983,135.16277160006575,270,NA,NA,30,30,295,61,274,More,More,Neither
56,Liking,13,Medium,1,2.412,48.17539760004729,100,NA,NA,30,30,295,61,103,More,More,Neither
56,Liking,14,High,3,4.892,125.1498825000599,270,NA,NA,30,30,295,61,276,More,More,Neither
56,Liking,15,Low,3,1.841,18.875369699904695,30,NA,NA,30,30,295,61,32,More,More,Neither
56,Liking,16,High,5,5.331,126.50157500011846,270,NA,NA,30,30,295,61,272,More,More,Neither
56,Liking,17,Low,4,1.352,18.217118100030348,30,NA,NA,30,30,295,61,31,More,More,Neither
56,Liking,18,Medium,3,3.451,55.724097199970856,100,NA,NA,30,30,295,61,101,More,More,Neither
57,Wanting,1,Low,4,2.983,21.083902799990028,30,Male,20,65,130,375,79,38,More,Neither,More
57,Wanting,2,Medium,3,1.912,48.82737610000186,100,Male,20,65,130,375,79,106,More,Neither,More
57,Wanting,3,High,4,4.395,130.25251130014658,270,Male,20,65,130,375,79,280,More,Neither,More
57,Wanting,4,Low,2,2.842,16.561092800227925,30,Male,20,65,130,375,79,32,More,Neither,More
57,Wanting,5,High,5,1.759,135.79352589999326,270,Male,20,65,130,375,79,273,More,Neither,More
57,Wanting,6,Medium,4,3.99,54.690593200037256,100,Male,20,65,130,375,79,108,More,Neither,More
57,Wanting,7,High,2,1.921,146.00645470013842,270,Male,20,65,130,375,79,278,More,Neither,More
57,Wanting,8,Medium,3,2.06,55.30618839990347,100,Male,20,65,130,375,79,109,More,Neither,More
57,Wanting,9,Low,4,1.968,28.898026500130072,30,Male,20,65,130,375,79,53,More,Neither,More
57,Wanting,10,Medium,4,3.245,47.97605830011889,100,Male,20,65,130,375,79,101,More,Neither,More
57,Wanting,11,Low,3,2.138,21.822642100043595,30,Male,20,65,130,375,79,47,More,Neither,More
57,Wanting,12,High,5,2.35,132.56503639998846,270,Male,20,65,130,375,79,305,More,Neither,More
57,Wanting,13,Medium,1,1.383,61.4699607999064,100,Male,20,65,130,375,79,116,More,Neither,More
57,Wanting,14,High,2,1.904,146.7705774998758,270,Male,20,65,130,375,79,280,More,Neither,More
57,Wanting,15,Low,5,1.602,23.2345481000375,30,Male,20,65,130,375,79,42,More,Neither,More
57,Wanting,16,High,4,3.254,133.9876188999042,270,Male,20,65,130,375,79,271,More,Neither,More
57,Wanting,17,Low,4,1.658,32.10528889996931,30,Male,20,65,130,375,79,49,More,Neither,More
57,Wanting,18,Medium,2,2.547,64.52841449994594,100,Male,20,65,130,375,79,108,More,Neither,More
58,Wanting,1,Low,5,2.876,30.680584599962454,30,Female,20,90,270,360,72.66666666666667,33,More,More,Less
58,Wanting,2,Medium,5,3.052,103.774059999967,100,Female,20,90,270,360,72.66666666666667,122,More,More,Less
58,Wanting,3,High,5,2.781,276.7354769001249,270,Female,20,90,270,360,72.66666666666667,278,More,More,Less
58,Wanting,4,Low,4,3.535,36.46230510016903,30,Female,20,90,270,360,72.66666666666667,32,More,More,Less
58,Wanting,5,High,3,8.156,293.67271810001694,270,Female,20,90,270,360,72.66666666666667,282,More,More,Less
58,Wanting,6,Medium,5,1.996,91.65112189995124,100,Female,20,90,270,360,72.66666666666667,99,More,More,Less
58,Wanting,7,High,2,1.033,293.9953348999843,270,Female,20,90,270,360,72.66666666666667,292,More,More,Less
58,Wanting,8,Medium,5,1.746,67.34939390001819,100,Female,20,90,270,360,72.66666666666667,101,More,More,Less
58,Wanting,9,Low,5,1.478,43.400478899944574,30,Female,20,90,270,360,72.66666666666667,59,More,More,Less
58,Wanting,10,Medium,3,2.755,77.05382100003771,100,Female,20,90,270,360,72.66666666666667,102,More,More,Less
58,Wanting,11,Low,5,1.979,21.70630900003016,30,Female,20,90,270,360,72.66666666666667,29,More,More,Less
58,Wanting,12,High,4,1.08,210.26685009989887,270,Female,20,90,270,360,72.66666666666667,274,More,More,Less
58,Wanting,13,Medium,5,3.844,61.65418229997158,100,Female,20,90,270,360,72.66666666666667,107,More,More,Less
58,Wanting,14,High,5,2.376,231.6971389998216,270,Female,20,90,270,360,72.66666666666667,316,More,More,Less
58,Wanting,15,Low,5,1.717,28.704943499993533,30,Female,20,90,270,360,72.66666666666667,34,More,More,Less
58,Wanting,16,High,3,1.429,256.14799780002795,270,Female,20,90,270,360,72.66666666666667,271,More,More,Less
58,Wanting,17,Low,5,0.855,28.546789800049737,30,Female,20,90,270,360,72.66666666666667,38,More,More,Less
58,Wanting,18,Medium,5,0.941,82.81241879984736,100,Female,20,90,270,360,72.66666666666667,100,More,More,Less
59,Value,1,Low,1,3.113,18.951385900145397,30,NA,NA,15,0,225,50.666666666666664,32,More,More,More
59,Value,2,Medium,3,7.596,60.33973499992862,100,NA,NA,15,0,225,50.666666666666664,103,More,More,More
59,Value,3,High,5,3.032,155.52952129999176,270,NA,NA,15,0,225,50.666666666666664,277,More,More,More
59,Value,4,Low,2,17.161,23.498961299890652,30,NA,NA,15,0,225,50.666666666666664,39,More,More,More
59,Value,5,High,5,2.775,155.15544870006852,270,NA,NA,15,0,225,50.666666666666664,274,More,More,More
59,Value,6,Medium,3,3.765,57.00822339998558,100,NA,NA,15,0,225,50.666666666666664,104,More,More,More
59,Value,7,High,5,4.966,149.8908148999326,270,NA,NA,15,0,225,50.666666666666664,274,More,More,More
59,Value,8,Medium,3,2.654,56.93780410010368,100,NA,NA,15,0,225,50.666666666666664,107,More,More,More
59,Value,9,Low,1,2.535,17.62885749991983,30,NA,NA,15,0,225,50.666666666666664,34,More,More,More
59,Value,10,Medium,3,1.585,56.345239099813625,100,NA,NA,15,0,225,50.666666666666664,105,More,More,More
59,Value,11,Low,1,2.181,18.90345719992183,30,NA,NA,15,0,225,50.666666666666664,34,More,More,More
59,Value,12,High,5,2.383,144.10782449995168,270,NA,NA,15,0,225,50.666666666666664,275,More,More,More
59,Value,13,Medium,3,2.933,54.27292239991948,100,NA,NA,15,0,225,50.666666666666664,104,More,More,More
59,Value,14,High,5,1.631,148.6549609999638,270,NA,NA,15,0,225,50.666666666666664,283,More,More,More
59,Value,15,Low,1,2.601,18.567148899892345,30,NA,NA,15,0,225,50.666666666666664,35,More,More,More
59,Value,16,High,5,4.524,142.48077360005118,270,NA,NA,15,0,225,50.666666666666664,276,More,More,More
59,Value,17,Low,1,2.085,17.438375799916685,30,NA,NA,15,0,225,50.666666666666664,35,More,More,More
59,Value,18,Medium,3,0.672,55.38311629998498,100,NA,NA,15,0,225,50.666666666666664,106,More,More,More
60,Wanting,1,Low,3,3.782,21.26752940006554,30,Male,19,30,60,300,64.66666666666667,35,Neither,Neither,Neither
60,Wanting,2,Medium,4,2.704,48.194019400049,100,Male,19,30,60,300,64.66666666666667,104,Neither,Neither,Neither
60,Wanting,3,High,2,4.94,149.26410330017097,270,Male,19,30,60,300,64.66666666666667,271,Neither,Neither,Neither
60,Wanting,4,Low,2,3.586,20.885606499854475,30,Male,19,30,60,300,64.66666666666667,30,Neither,Neither,Neither
60,Wanting,5,High,2,4.769,156.37540140002966,270,Male,19,30,60,300,64.66666666666667,269,Neither,Neither,Neither
60,Wanting,6,Medium,2,4.604,61.55474149994552,100,Male,19,30,60,300,64.66666666666667,104,Neither,Neither,Neither
60,Wanting,7,High,4,4.635,118.25145790004171,270,Male,19,30,60,300,64.66666666666667,223,Neither,Neither,Neither
60,Wanting,8,Medium,2,12.432,70.25050460011698,100,Male,19,30,60,300,64.66666666666667,102,Neither,Neither,Neither
60,Wanting,9,Low,2,6.094,31.826607800088823,30,Male,19,30,60,300,64.66666666666667,35,Neither,Neither,Neither
60,Wanting,10,Medium,2,4.413,75.64965919987299,100,Male,19,30,60,300,64.66666666666667,103,Neither,Neither,Neither
60,Wanting,11,Low,4,5.486,31.058505800087005,30,Male,19,30,60,300,64.66666666666667,33,Neither,Neither,Neither
60,Wanting,12,High,1,2.858,185.59381959983148,270,Male,19,30,60,300,64.66666666666667,272,Neither,Neither,Neither
60,Wanting,13,Medium,4,1.859,51.96446199994534,100,Male,19,30,60,300,64.66666666666667,103,Neither,Neither,Neither
60,Wanting,14,High,1,2.748,150.23284809989855,270,Male,19,30,60,300,64.66666666666667,273,Neither,Neither,Neither
60,Wanting,15,Low,2,2.705,23.60001390008256,30,Male,19,30,60,300,64.66666666666667,36,Neither,Neither,Neither
60,Wanting,16,High,2,11.061,161.37860539997928,270,Male,19,30,60,300,64.66666666666667,273,Neither,Neither,Neither
60,Wanting,17,Low,2,6.025,21.13759379996918,30,Male,19,30,60,300,64.66666666666667,41,Neither,Neither,Neither
60,Wanting,18,Medium,2,3.286,43.44129070010968,100,Male,19,30,60,300,64.66666666666667,105,Neither,Neither,Neither
61,Liking,1,Low,3,6.597,25.61906970012933,30,NA,NA,80,160,340,72,31,Neither,More,Neither
61,Liking,2,Medium,3,3.499,101.87347350013442,100,NA,NA,80,160,340,72,101,Neither,More,Neither
61,Liking,3,High,4,4.422,216.47484779986553,270,NA,NA,80,160,340,72,272,Neither,More,Neither
61,Liking,4,Low,2,4.198,32.18114459980279,30,NA,NA,80,160,340,72,31,Neither,More,Neither
61,Liking,5,High,3,2.444,214.84508060012013,270,NA,NA,80,160,340,72,271,Neither,More,Neither
61,Liking,6,Medium,2,4.964,80.32593270018697,100,NA,NA,80,160,340,72,102,Neither,More,Neither
61,Liking,7,High,3,3.747,216.5625634000171,270,NA,NA,80,160,340,72,272,Neither,More,Neither
61,Liking,8,Medium,2,5.481,86.72370530012995,100,NA,NA,80,160,340,72,101,Neither,More,Neither
61,Liking,9,Low,3,7.321,36.59883560007438,30,NA,NA,80,160,340,72,39,Neither,More,Neither
61,Liking,10,Medium,4,3.35,87.43247050000355,100,NA,NA,80,160,340,72,102,Neither,More,Neither
61,Liking,11,Low,2,2.083,29.25220900005661,30,NA,NA,80,160,340,72,31,Neither,More,Neither
61,Liking,12,High,3,4.296,209.40578910009935,270,NA,NA,80,160,340,72,271,Neither,More,Neither
61,Liking,13,Medium,2,2.05,77.09582790010609,100,NA,NA,80,160,340,72,102,Neither,More,Neither
61,Liking,14,High,3,3.665,226.9808686999604,270,NA,NA,80,160,340,72,271,Neither,More,Neither
61,Liking,15,Low,2,7.279,27.385958999861032,30,NA,NA,80,160,340,72,33,Neither,More,Neither
61,Liking,16,High,2,2.095,250.8492461999413,270,NA,NA,80,160,340,72,272,Neither,More,Neither
61,Liking,17,Low,2,1.598,29.211047599790614,30,NA,NA,80,160,340,72,30,Neither,More,Neither
61,Liking,18,Medium,2,1.527,84.41996490000747,100,NA,NA,80,160,340,72,100,Neither,More,Neither
62,Value,1,Low,1,3.983,18.607226100051776,30,NA,NA,60,0,405,70.33333333333333,40,More,Neither,Less
62,Value,2,Medium,2,3.837,47.19656980014406,100,NA,NA,60,0,405,70.33333333333333,105,More,Neither,Less
62,Value,3,High,4,2.831,114.28689050022513,270,NA,NA,60,0,405,70.33333333333333,274,More,Neither,Less
62,Value,4,Low,1,1.317,16.351970999967307,30,NA,NA,60,0,405,70.33333333333333,40,More,Neither,Less
62,Value,5,High,4,2.266,120.17143499990924,270,NA,NA,60,0,405,70.33333333333333,273,More,Neither,Less
62,Value,6,Medium,2,1.603,47.73697940004058,100,NA,NA,60,0,405,70.33333333333333,112,More,Neither,Less
62,Value,7,High,5,4.046,125.98574979999104,270,NA,NA,60,0,405,70.33333333333333,283,More,Neither,Less
62,Value,8,Medium,3,1.873,48.362281600013375,100,NA,NA,60,0,405,70.33333333333333,104,More,Neither,Less
62,Value,9,Low,2,0.899,28.368695799959823,30,NA,NA,60,0,405,70.33333333333333,51,More,Neither,Less
62,Value,10,Medium,2,1.306,46.90387599985115,100,NA,NA,60,0,405,70.33333333333333,103,More,Neither,Less
62,Value,11,Low,1,0.949,17.827454099897295,30,NA,NA,60,0,405,70.33333333333333,45,More,Neither,Less
62,Value,12,High,4,2.405,130.15169520000927,270,NA,NA,60,0,405,70.33333333333333,289,More,Neither,Less
62,Value,13,Medium,3,2.808,45.40557499998249,100,NA,NA,60,0,405,70.33333333333333,103,More,Neither,Less
62,Value,14,High,4,2.066,140.49995690002106,270,NA,NA,60,0,405,70.33333333333333,274,More,Neither,Less
62,Value,15,Low,2,3.48,34.63882829993963,30,NA,NA,60,0,405,70.33333333333333,61,More,Neither,Less
62,Value,16,High,4,1.5,128.57758460007608,270,NA,NA,60,0,405,70.33333333333333,272,More,Neither,Less
62,Value,17,Low,2,3.942,24.171753300121058,30,NA,NA,60,0,405,70.33333333333333,42,More,Neither,Less
62,Value,18,Medium,3,2.11,35.984784699976444,100,NA,NA,60,0,405,70.33333333333333,112,More,Neither,Less
63,Liking,1,Low,5,8.793,21.78377870004624,30,NA,NA,90,0,495,84,31,Neither,More,Neither
63,Liking,2,Medium,4,4.06,63.77605749992654,100,NA,NA,90,0,495,84,100,Neither,More,Neither
63,Liking,3,High,4,4.401,165.6682986000087,270,NA,NA,90,0,495,84,271,Neither,More,Neither
63,Liking,4,Low,2,3.36,21.185757799772546,30,NA,NA,90,0,495,84,33,Neither,More,Neither
63,Liking,5,High,3,2.602,150.209775299998,270,NA,NA,90,0,495,84,270,Neither,More,Neither
63,Liking,6,Medium,4,2.633,57.6055451000575,100,NA,NA,90,0,495,84,99,Neither,More,Neither
63,Liking,7,High,4,3.291,145.16304169991054,270,NA,NA,90,0,495,84,269,Neither,More,Neither
63,Liking,8,Medium,3,2.098,60.21014630002901,100,NA,NA,90,0,495,84,102,Neither,More,Neither
63,Liking,9,Low,2,3.095,18.687543800100684,30,NA,NA,90,0,495,84,30,Neither,More,Neither
63,Liking,10,Medium,4,2.823,55.81538539985195,100,NA,NA,90,0,495,84,100,Neither,More,Neither
63,Liking,11,Low,2,3.134,18.511564600048587,30,NA,NA,90,0,495,84,31,Neither,More,Neither
63,Liking,12,High,4,5.161,145.377218300011,270,NA,NA,90,0,495,84,275,Neither,More,Neither
63,Liking,13,Medium,2,2.519,55.74473629985005,100,NA,NA,90,0,495,84,101,Neither,More,Neither
63,Liking,14,High,4,3.652,137.42935959994793,270,NA,NA,90,0,495,84,272,Neither,More,Neither
63,Liking,15,Low,2,3.478,17.585533799836412,30,NA,NA,90,0,495,84,29,Neither,More,Neither
63,Liking,16,High,2,3.214,140.69263740000315,270,NA,NA,90,0,495,84,271,Neither,More,Neither
63,Liking,17,Low,4,2.617,20.358120300108567,30,NA,NA,90,0,495,84,32,Neither,More,Neither
63,Liking,18,Medium,1,2.429,53.804921499919146,100,NA,NA,90,0,495,84,99,Neither,More,Neither
64,Wanting,1,Low,2,7.031,14.62021979992278,30,Male,19,25,0,215,44.333333333333336,33,More,Neither,Neither
64,Wanting,2,Medium,4,6.606,43.461535499896854,100,Male,19,25,0,215,44.333333333333336,102,More,Neither,Neither
64,Wanting,3,High,2,3.16,116.41933339997196,270,Male,19,25,0,215,44.333333333333336,272,More,Neither,Neither
64,Wanting,4,Low,4,3.516,13.075060399947688,30,Male,19,25,0,215,44.333333333333336,34,More,Neither,Neither
64,Wanting,5,High,2,2.942,107.92344229994342,270,Male,19,25,0,215,44.333333333333336,270,More,Neither,Neither
64,Wanting,6,Medium,4,4.315,40.81119880010374,100,Male,19,25,0,215,44.333333333333336,104,More,Neither,Neither
64,Wanting,7,High,4,5.748,107.3930475001689,270,Male,19,25,0,215,44.333333333333336,278,More,Neither,Neither
64,Wanting,8,Medium,5,5.277,41.9862385999877,100,Male,19,25,0,215,44.333333333333336,110,More,Neither,Neither
64,Wanting,9,Low,4,1.917,13.302688000025228,30,Male,19,25,0,215,44.333333333333336,33,More,Neither,Neither
64,Wanting,10,Medium,2,1.982,39.833828900009394,100,Male,19,25,0,215,44.333333333333336,101,More,Neither,Neither
64,Wanting,11,Low,2,1.148,14.753324300050735,30,Male,19,25,0,215,44.333333333333336,32,More,Neither,Neither
64,Wanting,12,High,2,1.75,103.92383329989389,270,Male,19,25,0,215,44.333333333333336,269,More,Neither,Neither
64,Wanting,13,Medium,2,2.716,39.40389450010843,100,Male,19,25,0,215,44.333333333333336,104,More,Neither,Neither
64,Wanting,14,High,2,3.982,108.9623410999775,270,Male,19,25,0,215,44.333333333333336,276,More,Neither,Neither
64,Wanting,15,Low,2,1.575,12.401095200097188,30,Male,19,25,0,215,44.333333333333336,33,More,Neither,Neither
64,Wanting,16,High,2,2.247,104.36279259994626,270,Male,19,25,0,215,44.333333333333336,271,More,Neither,Neither
64,Wanting,17,Low,4,0.849,10.888237999984996,30,Male,19,25,0,215,44.333333333333336,33,More,Neither,Neither
64,Wanting,18,Medium,2,1.533,37.68484100000933,100,Male,19,25,0,215,44.333333333333336,103,More,Neither,Neither
66,Wanting,1,Low,4,3.861,26.615786799928173,30,Male,22,0,0,315,75,59,More,Neither,More
66,Wanting,2,Medium,5,1.105,47.09027859987691,100,Male,22,0,0,315,75,102,More,Neither,More
66,Wanting,3,High,5,1.338,109.7234411998652,270,Male,22,0,0,315,75,271,More,Neither,More
66,Wanting,4,Low,2,2.511,14.203745800070465,30,Male,22,0,0,315,75,31,More,Neither,More
66,Wanting,5,High,5,3.514,111.22071370016783,270,Male,22,0,0,315,75,277,More,Neither,More
66,Wanting,6,Medium,2,2.755,41.48011969984509,100,Male,22,0,0,315,75,102,More,Neither,More
66,Wanting,7,High,5,5.502,113.45197369996458,270,Male,22,0,0,315,75,287,More,Neither,More
66,Wanting,8,Medium,5,1.856,39.43529729987495,100,Male,22,0,0,315,75,103,More,Neither,More
